0.149, 28.62, -0.19, -1.36, -10.00, 0.11, 0.02, 0.06, -20.25, -121.20, -130.20
0.173, 28.57, -0.33, -1.40, -10.01, 0.00, 0.06, 0.08, -19.05, -123.75, -129.90
0.197, 28.67, -0.40, -1.34, -9.82, -0.02, 0.10, 0.13, -18.45, -121.65, -130.20
0.221, 28.43, -0.36, -1.31, -9.71, -0.02, 0.11, 0.18, -18.45, -121.65, -130.20
0.245, 28.62, -0.17, -1.36, -9.51, 0.03, 0.10, 0.22, -19.80, -124.05, -129.90
0.269, 28.81, -0.06, -1.39, -9.50, 0.10, 0.02, 0.27, -19.05, -123.75, -129.90
0.293, 28.67, -0.08, -1.35, -9.65, 0.11, -0.04, 0.27, -20.70, -125.40, -130.20
0.317, 28.38, -0.14, -1.25, -9.71, 0.09, -0.05, 0.26, -20.10, -124.05, -129.30
0.341, 28.67, -0.02, -1.38, -9.81, 0.06, -0.03, 0.25, -19.65, -123.45, -128.40
0.365, 28.76, 0.16, -1.43, -9.68, 0.07, 0.00, 0.17, -18.45, -125.40, -129.00
0.389, 28.81, 0.07, -1.51, -9.70, 0.08, -0.02, 0.11, -20.10, -124.05, -130.35
0.413, 28.43, 0.13, -1.58, -9.53, 0.08, -0.01, 0.07, -20.85, -125.25, -128.55
0.437, 28.62, 0.11, -1.66, -9.60, 0.09, -0.00, 0.03, -19.05, -126.30, -129.60
0.461, 28.96, 0.01, -1.69, -9.80, 0.09, -0.07, -0.05, -19.05, -126.30, -129.60
0.485, 28.57, -0.11, -1.63, -9.82, 0.06, -0.07, -0.07, -18.15, -126.15, -129.00
0.509, 28.67, -0.20, -1.56, -9.78, 0.06, -0.09, -0.08, -19.95, -125.40, -129.75
0.533, 28.67, -0.34, -1.45, -9.83, 0.04, -0.08, -0.11, -18.90, -125.70, -129.45
0.557, 28.81, -0.29, -1.36, -9.65, 0.04, -0.09, -0.11, -19.05, -125.55, -129.30
0.581, 28.57, 0.00, -1.34, -9.39, 0.07, -0.08, -0.13, -19.35, -124.50, -130.35
0.605, 28.62, 0.60, -1.38, -9.26, 0.11, -0.10, -0.17, -19.95, -125.40, -127.35
0.629, 28.96, 0.55, -1.58, -9.35, 0.21, -0.16, -0.45, -19.35, -124.50, -128.25
0.653, 28.67, 0.45, -1.70, -9.54, 0.24, -0.17, -0.57, -19.65, -124.20, -129.75
0.677, 28.81, 0.41, -1.87, -9.62, 0.24, -0.18, -0.70, -19.95, -124.95, -129.45
0.701, 28.43, 0.10, -2.30, -9.93, 0.21, -0.21, -0.80, -19.95, -124.95, -129.45
0.725, 28.67, -0.25, -2.42, -9.96, 0.10, -0.24, -0.95, -20.10, -124.80, -129.30
0.749, 28.81, -0.65, -2.41, -9.99, 0.04, -0.21, -0.95, -19.65, -124.65, -129.75
0.773, 28.76, -0.91, -2.43, -10.08, -0.05, -0.17, -0.92, -19.95, -123.15, -128.70
0.797, 28.62, -1.23, -2.18, -9.73, -0.11, -0.12, -0.84, -21.45, -123.90, -127.95
0.821, 28.76, -1.08, -2.02, -9.60, -0.13, -0.07, -0.68, -21.15, -123.75, -128.25
0.845, 28.76, -1.00, -1.88, -9.54, -0.12, -0.04, -0.60, -21.75, -122.40, -130.20
0.869, 28.67, -0.95, -1.81, -9.44, -0.09, -0.00, -0.52, -21.75, -122.40, -129.00
0.893, 28.43, -0.72, -1.75, -9.49, -0.07, 0.01, -0.47, -22.05, -122.70, -130.50
