0.149, 28.48, -0.45, -0.91, -9.62, -0.00, 0.02, -0.01, -22.50, -117.45, -132.30
0.173, 28.14, -0.30, -0.94, -9.79, 0.01, 0.05, 0.09, -23.70, -118.50, -132.15
0.197, 28.57, -0.11, -0.92, -9.78, 0.01, 0.04, 0.10, -22.50, -118.65, -132.30
0.221, 28.04, 0.10, -0.86, -9.86, -0.01, 0.03, 0.10, -22.50, -118.65, -132.30
0.245, 28.43, 0.29, -0.84, -9.77, -0.03, 0.02, 0.09, -22.65, -117.75, -131.10
0.269, 28.28, 0.16, -0.86, -9.77, -0.02, -0.05, -0.00, -21.60, -117.75, -131.40
0.293, 28.38, 0.01, -0.87, -9.86, -0.02, -0.07, -0.05, -22.80, -117.90, -131.25
0.317, 28.04, -0.23, -0.80, -9.77, -0.03, -0.08, -0.07, -23.70, -118.05, -131.70
0.341, 28.38, -0.21, -0.92, -9.72, -0.04, -0.08, -0.11, -23.40, -117.75, -132.15
0.365, 28.38, -0.24, -1.02, -9.81, -0.04, 0.01, -0.17, -24.30, -117.15, -131.85
0.389, 28.43, -0.36, -1.06, -9.88, -0.04, -0.01, -0.14, -23.25, -117.45, -132.60
0.413, 27.95, -0.56, -1.06, -9.84, -0.06, -0.02, -0.08, -24.15, -117.75, -131.40
0.437, 28.14, -0.34, -0.98, -9.92, -0.08, -0.02, -0.00, -24.15, -118.05, -129.90
0.461, 28.28, 0.03, -0.84, -9.85, -0.10, -0.03, 0.03, -24.15, -118.05, -129.90
0.485, 28.38, 0.00, -0.81, -9.78, -0.10, -0.04, -0.02, -23.25, -118.20, -131.85
0.509, 28.04, -0.13, -0.68, -9.62, -0.08, -0.04, -0.06, -24.60, -118.65, -130.50
0.533, 28.43, -0.51, -0.69, -9.28, 0.05, -0.02, -0.07, -22.50, -117.45, -131.25
0.557, 28.43, -0.47, -0.64, -9.50, 0.09, -0.00, -0.04, -22.65, -117.30, -132.75
0.581, 28.04, -0.25, -0.69, -9.64, 0.12, 0.00, -0.03, -23.40, -119.55, -132.15
0.605, 28.14, -0.11, -0.76, -9.44, 0.16, -0.00, -0.03, -23.70, -117.30, -131.10
