0.253, 27.76, -0.23, -1.89, -9.61, -0.05, 0.02, 0.00, -24.30, -121.20, -128.70
0.277, 27.95, -0.17, -1.98, -9.53, -0.01, 0.02, 0.00, -23.10, -120.75, -130.35
0.301, 28.14, -0.16, -1.99, -9.61, -0.01, 0.02, -0.01, -23.55, -121.65, -130.50
0.325, 27.90, -0.15, -1.96, -9.74, -0.01, 0.03, -0.01, -23.55, -121.65, -130.50
0.349, 28.04, -0.13, -1.92, -9.64, -0.02, 0.03, -0.01, -23.55, -121.20, -129.75
0.373, 27.76, -0.07, -1.96, -9.55, -0.02, 0.02, -0.02, -23.25, -121.65, -129.75
0.397, 27.95, -0.07, -1.97, -9.56, -0.01, 0.02, -0.02, -23.10, -122.25, -130.65
0.421, 27.76, -0.00, -1.94, -9.59, -0.01, 0.01, -0.01, -23.10, -121.05, -128.85
0.445, 27.85, 0.00, -1.94, -9.52, 0.00, 0.01, -0.00, -24.00, -122.70, -128.40
0.469, 27.90, 0.03, -2.05, -9.69, -0.00, 0.00, -0.01, -24.15, -121.80, -130.35
0.493, 27.76, -0.06, -2.05, -9.66, -0.01, 0.00, -0.01, -23.25, -121.20, -129.00
0.517, 27.85, -0.07, -2.00, -9.65, -0.02, 0.00, -0.01, -23.40, -121.50, -129.60
0.541, 27.95, -0.11, -2.04, -9.62, -0.02, 0.00, -0.01, -23.40, -121.50, -129.60
0.565, 27.76, -0.06, -2.04, -9.65, -0.03, -0.01, 0.01, -23.40, -121.50, -129.60
0.589, 28.04, -0.03, -1.98, -9.62, -0.03, -0.02, 0.01, -23.40, -122.25, -130.35
0.613, 27.85, -0.03, -2.01, -9.56, -0.04, -0.03, -0.01, -24.60, -120.90, -129.45
0.637, 28.14, -0.06, -1.96, -9.61, -0.04, -0.03, -0.01, -23.10, -122.55, -130.35
0.661, 27.76, -0.13, -1.95, -9.57, -0.03, -0.02, -0.03, -22.35, -121.05, -129.90
0.685, 27.95, -0.12, -1.98, -9.60, -0.03, -0.02, -0.03, -21.60, -120.75, -129.90
0.709, 27.90, -0.13, -2.06, -9.58, -0.02, -0.03, -0.03, -24.00, -121.65, -131.85
0.733, 27.95, -0.13, -1.99, -9.72, -0.02, -0.04, -0.03, -21.60, -121.50, -130.35
0.757, 28.04, -0.20, -1.98, -9.60, -0.04, -0.02, -0.03, -21.60, -121.50, -130.35
0.781, 27.85, -0.24, -1.92, -9.62, -0.04, -0.01, -0.04, -21.60, -121.50, -130.35
0.805, 27.95, -0.35, -1.94, -9.71, -0.04, -0.00, -0.03, -23.10, -121.50, -129.60
0.829, 27.90, -0.17, -2.00, -9.62, -0.05, 0.02, -0.01, -23.10, -123.30, -130.35
0.853, 27.76, -0.08, -2.01, -9.60, -0.04, 0.00, 0.02, -24.45, -121.80, -128.55
0.877, 27.76, -0.06, -2.02, -9.67, -0.04, -0.01, 0.00, -24.45, -123.30, -131.40
0.901, 27.76, -0.07, -2.07, -9.67, -0.06, -0.01, 0.00, -24.30, -121.95, -130.80
0.925, 27.71, -0.11, -1.81, -9.59, -0.08, -0.01, -0.02, -21.60, -121.80, -129.90
0.949, 27.76, -0.16, -1.82, -9.50, -0.05, -0.01, -0.03, -24.15, -121.80, -129.90
0.973, 27.85, -0.10, -1.79, -9.51, -0.02, 0.00, -0.03, -24.15, -121.80, -129.90
0.997, 27.85, -0.20, -1.85, -9.50, -0.01, 0.00, -0.04, -24.15, -121.80, -129.90
1.021, 27.61, -0.29, -1.84, -9.56, -0.00, 0.00, 0.00, -23.10, -122.25, -131.10
1.045, 27.95, -0.23, -1.95, -9.60, 0.01, 0.00, 0.03, -24.15, -124.05, -127.80
1.069, 27.90, -0.18, -1.95, -9.66, 0.00, -0.00, 0.05, -23.55, -122.40, -131.55
1.093, 27.71, -0.02, -1.97, -9.61, 0.00, -0.00, 0.04, -22.65, -121.05, -130.35
1.117, 27.71, -0.08, -1.99, -9.66, 0.00, 0.01, 0.00, -24.30, -121.20, -130.20
1.141, 27.95, -0.21, -2.00, -9.74, -0.00, 0.01, 0.01, -23.10, -122.25, -129.90
1.165, 28.04, -0.28, -1.96, -9.64, -0.01, 0.01, 0.03, -23.40, -121.80, -129.60
1.189, 27.95, -0.16, -1.94, -9.65, -0.02, 0.02, 0.05, -23.40, -121.80, -129.60
1.213, 27.61, 0.02, -2.03, -9.60, -0.00, 0.03, 0.03, -23.40, -121.80, -129.60
1.237, 27.76, -0.01, -2.08, -9.64, 0.00, 0.02, 0.01, -23.70, -123.00, -128.25
1.261, 28.09, -0.08, -2.06, -9.73, -0.02, 0.02, 0.01, -23.25, -120.45, -129.00
1.285, 27.95, -0.10, -2.04, -9.66, -0.02, 0.01, 0.03, -23.10, -123.00, -129.30
1.309, 27.76, -0.06, -2.01, -9.57, -0.02, -0.01, 0.07, -22.80, -121.95, -129.00
1.333, 27.90, -0.06, -2.05, -9.67, -0.02, -0.00, 0.06, -24.60, -121.20, -130.50
1.357, 27.95, -0.15, -2.12, -9.71, -0.03, -0.01, 0.07, -24.60, -120.90, -129.75
1.381, 27.71, -0.25, -2.15, -9.71, -0.05, -0.01, 0.09, -24.00, -122.40, -127.95
1.405, 27.61, -0.39, -2.06, -9.80, -0.11, -0.01, 0.15, -24.00, -122.40, -127.95
1.429, 27.95, -0.45, -2.04, -9.65, -0.12, -0.00, 0.19, -24.00, -122.40, -127.95
1.453, 28.04, -0.43, -1.98, -9.67, -0.13, 0.01, 0.23, -24.00, -122.40, -127.95
1.477, 27.85, -0.52, -1.96, -9.59, -0.12, 0.01, 0.26, -23.70, -121.80, -129.60
1.501, 27.57, -0.69, -1.94, -9.71, -0.14, 0.06, 0.37, -22.50, -122.40, -129.75
1.525, 27.61, -0.61, -1.91, -9.70, -0.17, 0.08, 0.45, -23.10, -123.75, -130.65
1.549, 27.95, -0.46, -1.82, -9.55, -0.17, 0.08, 0.50, -22.50, -121.65, -129.75
1.573, 27.76, -0.45, -1.81, -9.51, -0.16, 0.09, 0.54, -21.90, -122.25, -130.35
1.597, 27.71, -0.41, -1.72, -9.56, -0.13, 0.10, 0.60, -21.75, -121.20, -130.20
1.621, 27.71, -0.52, -1.82, -9.50, -0.11, 0.11, 0.63, -21.75, -121.20, -130.20
1.645, 27.85, -0.59, -1.78, -9.52, -0.09, 0.14, 0.69, -21.75, -121.20, -130.20
1.669, 27.95, -0.67, -1.82, -9.59, -0.07, 0.13, 0.76, -21.75, -121.20, -130.20
1.693, 27.71, -0.96, -1.82, -9.72, -0.08, 0.17, 0.95, -20.85, -122.55, -130.35
1.717, 27.76, -0.96, -1.83, -9.60, -0.08, 0.20, 1.06, -19.95, -124.20, -129.45
1.741, 27.85, -0.95, -1.83, -9.57, -0.07, 0.23, 1.16, -19.80, -124.80, -129.60
1.765, 27.76, -1.01, -1.88, -9.62, -0.06, 0.24, 1.27, -20.85, -125.25, -129.90
1.789, 27.76, -1.44, -1.96, -9.79, -0.09, 0.27, 1.57, -21.00, -126.90, -129.75
1.813, 27.76, -1.11, -2.09, -9.64, -0.09, 0.28, 1.78, -20.55, -125.55, -128.55
1.837, 28.04, -0.65, -2.01, -9.53, -0.09, 0.28, 1.89, -19.05, -126.30, -128.55
1.861, 28.04, -0.80, -1.96, -9.82, -0.09, 0.28, 2.00, -19.05, -126.30, -128.55
