0.149, 29.63, -0.16, -1.23, -9.98, -0.06, -0.03, -0.05, -22.80, -123.90, -130.20
0.173, 29.67, -0.24, -1.15, -9.78, -0.11, -0.05, -0.04, -23.55, -122.70, -128.70
0.197, 29.63, 0.00, -1.12, -9.78, -0.11, -0.02, -0.05, -23.10, -123.00, -129.60
0.221, 29.63, 0.09, -1.15, -9.53, -0.08, -0.01, -0.08, -23.10, -123.00, -129.60
0.245, 29.34, -0.02, -1.18, -9.48, -0.04, -0.01, -0.11, -23.10, -123.00, -129.60
0.269, 29.48, -0.12, -1.08, -9.62, 0.01, 0.01, -0.09, -22.05, -121.95, -127.95
0.293, 29.82, -0.09, -1.10, -9.78, 0.00, 0.01, -0.06, -23.40, -120.00, -128.85
0.317, 29.67, -0.07, -1.13, -9.54, 0.03, 0.01, -0.03, -24.00, -121.65, -128.70
0.341, 29.53, -0.04, -1.16, -9.73, 0.04, 0.00, -0.02, -23.25, -122.40, -129.00
0.365, 29.87, -0.02, -1.11, -9.68, 0.04, 0.01, 0.02, -24.60, -120.90, -128.70
0.389, 29.63, -0.01, -1.08, -9.73, 0.03, 0.02, 0.03, -22.50, -122.40, -127.95
0.413, 29.63, 0.07, -1.10, -9.49, 0.06, 0.01, 0.02, -23.70, -122.55, -128.25
0.437, 29.19, 0.14, -1.03, -9.30, 0.09, 0.01, 0.01, -22.35, -121.80, -128.85
0.461, 29.63, 0.20, -0.93, -9.21, 0.20, 0.03, -0.00, -22.35, -121.80, -128.85
0.485, 29.63, 0.27, -0.95, -9.24, 0.27, 0.03, -0.03, -22.35, -121.80, -128.85
0.509, 29.67, 0.42, -1.01, -9.74, 0.30, 0.02, -0.06, -22.35, -121.80, -128.85
0.533, 29.53, 0.24, -1.32, -9.59, 0.33, 0.00, -0.16, -23.55, -123.15, -129.00
0.557, 29.72, 0.18, -1.46, -9.63, 0.35, 0.01, -0.15, -23.25, -124.65, -128.70
0.581, 29.53, 0.05, -1.60, -9.47, 0.38, -0.02, -0.13, -24.45, -123.30, -127.80
0.605, 29.67, 0.02, -1.84, -10.25, 0.37, -0.05, -0.11, -24.45, -123.30, -127.05
0.629, 29.63, 0.08, -1.81, -10.23, 0.23, -0.05, -0.07, -24.00, -123.15, -129.45
0.653, 29.72, 0.21, -1.75, -9.85, 0.19, -0.07, -0.08, -24.60, -125.40, -127.35
0.677, 29.72, 0.11, -1.70, -9.54, 0.19, -0.08, -0.10, -23.25, -124.20, -127.95
0.701, 29.63, 0.21, -1.84, -9.44, 0.24, -0.07, -0.12, -24.00, -124.65, -127.95
0.725, 29.48, 0.18, -1.97, -9.55, 0.26, -0.03, -0.19, -24.00, -124.65, -127.95
0.749, 29.63, 0.15, -2.05, -9.76, 0.24, -0.02, -0.22, -24.00, -124.65, -127.95
0.773, 29.67, 0.03, -2.13, -9.72, 0.21, -0.01, -0.24, -24.00, -124.65, -127.95
0.797, 29.72, -0.05, -2.35, -9.48, 0.20, -0.01, -0.22, -26.25, -125.55, -126.75
0.821, 29.63, -0.01, -2.46, -9.51, 0.19, 0.02, -0.16, -23.10, -125.55, -127.50
0.845, 29.63, -0.05, -2.57, -9.70, 0.16, 0.01, -0.13, -25.50, -124.05, -127.05
0.869, 29.63, 0.10, -2.64, -9.67, 0.16, 0.00, -0.11, -22.50, -126.15, -126.90
0.893, 29.67, -0.01, -2.66, -9.77, 0.15, 0.00, -0.10, -24.45, -124.50, -127.05
0.917, 29.34, 0.03, -2.68, -9.68, 0.06, -0.01, -0.05, -23.70, -124.50, -126.75
0.941, 29.63, 0.17, -2.60, -9.65, 0.04, -0.02, -0.04, -24.30, -124.20, -126.90
0.965, 29.63, 0.26, -2.61, -9.56, 0.03, -0.03, -0.06, -24.90, -126.00, -127.50
0.989, 29.67, 0.11, -2.43, -9.52, 0.02, -0.04, -0.09, -24.90, -126.00, -127.50
1.013, 29.63, 0.02, -2.42, -9.61, 0.02, -0.05, -0.11, -24.90, -126.00, -127.50
1.037, 29.63, -0.13, -2.37, -9.57, 0.01, -0.07, -0.09, -24.60, -124.65, -126.60
1.061, 29.72, -0.19, -2.40, -9.66, -0.01, -0.06, -0.05, -24.15, -125.25, -127.05
1.085, 29.63, -0.17, -2.41, -9.56, -0.03, -0.06, -0.04, -25.50, -124.05, -126.75
1.109, 29.48, -0.08, -2.44, -9.51, -0.02, -0.02, -0.03, -24.60, -124.95, -128.40
1.133, 29.67, -0.06, -2.36, -9.50, -0.02, 0.00, -0.05, -24.00, -124.95, -126.60
1.157, 29.87, -0.05, -2.36, -9.46, 0.00, 0.02, -0.04, -24.60, -125.70, -127.35
1.181, 29.82, -0.11, -2.39, -9.32, 0.00, 0.03, -0.02, -24.00, -125.70, -127.95
1.205, 29.72, 0.01, -2.42, -9.51, 0.04, 0.03, 0.06, -24.90, -125.25, -125.40
1.229, 29.72, 0.11, -2.52, -9.53, 0.03, 0.03, 0.07, -24.30, -123.90, -126.90
1.253, 29.53, 0.25, -2.57, -9.44, 0.02, 0.02, 0.04, -24.30, -123.90, -126.90
1.277, 29.72, -0.04, -2.62, -9.79, 0.02, 0.03, 0.02, -24.30, -123.90, -126.90
1.301, 29.67, -0.12, -2.62, -9.76, -0.06, 0.02, 0.07, -23.40, -125.55, -124.20
1.325, 29.72, -0.11, -2.58, -9.82, -0.10, 0.01, 0.11, -24.00, -124.65, -127.35
1.349, 29.63, -0.26, -2.53, -9.73, -0.13, -0.01, 0.15, -24.15, -124.80, -127.80
1.373, 29.72, -0.90, -2.50, -9.90, -0.16, -0.01, 0.23, -25.35, -125.70, -126.90
1.397, 29.48, -0.78, -2.53, -10.06, -0.28, 0.04, 0.45, -23.70, -124.05, -125.70
1.421, 29.63, -0.47, -2.44, -9.70, -0.31, 0.02, 0.51, -24.45, -124.05, -127.80
1.445, 29.67, -0.29, -2.30, -9.52, -0.30, 0.02, 0.52, -24.15, -126.00, -127.05
1.469, 29.87, 0.09, -2.00, -9.38, -0.29, 0.05, 0.52, -23.55, -125.40, -127.65
1.493, 29.63, 0.21, -1.96, -9.33, -0.23, 0.07, 0.45, -23.10, -125.55, -127.80
1.517, 29.82, 0.41, -1.95, -9.22, -0.16, 0.04, 0.41, -23.10, -125.55, -127.80
1.541, 29.67, 0.45, -1.99, -9.40, -0.12, 0.01, 0.33, -23.10, -125.55, -127.80
1.565, 29.67, 0.27, -1.94, -9.64, -0.11, 0.00, 0.25, -23.10, -125.25, -127.50
1.589, 29.53, 0.37, -1.90, -9.47, -0.08, 0.01, 0.13, -21.60, -124.50, -128.25
1.613, 29.63, 0.16, -2.00, -9.68, -0.07, 0.00, 0.09, -22.05, -125.40, -127.65
1.637, 29.96, 0.01, -2.01, -9.69, -0.08, -0.00, 0.10, -22.05, -125.70, -127.65
1.661, 29.63, 0.13, -2.01, -9.79, -0.10, 0.00, 0.12, -21.90, -126.30, -127.50
1.685, 29.67, 0.22, -1.95, -9.55, -0.10, -0.01, 0.12, -22.05, -124.65, -127.65
1.709, 29.72, 0.24, -1.99, -9.58, -0.11, -0.03, 0.10, -23.10, -126.00, -129.30
1.733, 29.67, 0.17, -1.86, -9.29, -0.08, -0.04, 0.11, -21.60, -126.00, -128.55
1.757, 29.63, 0.08, -1.65, -9.13, -0.01, -0.05, 0.11, -23.10, -125.55, -128.25
1.781, 29.63, -0.05, -1.55, -8.93, 0.05, -0.03, 0.11, -23.10, -125.55, -128.25
1.805, 29.63, -0.03, -1.52, -9.13, 0.12, -0.03, 0.12, -23.10, -125.55, -128.25
1.829, 29.82, 0.12, -1.58, -8.72, 0.20, -0.01, 0.08, -22.35, -125.25, -127.50
1.853, 29.53, -0.19, -1.63, -8.68, 0.41, -0.05, -0.04, -23.25, -126.15, -126.60
1.877, 29.72, -0.28, -1.71, -8.93, 0.49, -0.06, -0.08, -22.65, -127.05, -127.05
1.901, 29.72, -0.37, -1.83, -9.13, 0.56, -0.08, -0.12, -21.45, -127.20, -125.85
1.925, 29.72, -0.38, -2.06, -9.07, 0.63, -0.13, -0.18, -21.45, -126.45, -126.60
1.949, 29.63, -0.52, -2.32, -8.87, 0.81, -0.25, -0.32, -20.55, -127.80, -126.75
1.973, 29.63, -0.65, -2.37, -9.01, 0.94, -0.27, -0.36, -21.90, -129.00, -126.00
1.997, 29.67, -0.81, -2.57, -9.05, 1.04, -0.27, -0.39, -22.65, -129.00, -123.90
2.021, 29.67, -0.94, -2.89, -8.50, 1.11, -0.28, -0.40, -23.10, -130.50, -123.90
2.045, 29.63, -0.53, -3.18, -8.41, 1.26, -0.27, -0.44, -23.10, -130.50, -123.90
2.069, 29.72, -0.56, -3.60, -8.62, 1.29, -0.29, -0.49, -22.65, -131.25, -123.15
2.093, 29.67, -0.53, -3.84, -8.83, 1.29, -0.29, -0.53, -21.75, -131.40, -122.25
2.117, 29.87, -0.64, -4.61, -8.21, 1.28, -0.29, -0.55, -21.75, -130.95, -123.30
2.141, 29.48, -0.61, -5.07, -7.93, 1.31, -0.33, -0.60, -22.05, -131.70, -120.90
2.165, 29.63, -0.59, -5.54, -8.50, 1.21, -0.34, -0.59, -23.25, -133.20, -120.45
2.189, 29.63, -0.44, -5.82, -8.35, 1.09, -0.36, -0.57, -24.30, -132.15, -119.85
2.213, 29.72, 0.09, -6.40, -8.62, 1.00, -0.44, -0.59, -22.05, -132.90, -118.80
2.237, 29.82, -0.07, -6.60, -9.56, 0.83, -0.53, -0.67, -24.00, -133.20, -119.10
2.261, 29.48, 0.25, -6.68, -8.49, 0.67, -0.56, -0.69, -23.40, -134.25, -119.70
2.285, 29.34, 0.25, -6.81, -7.88, 0.54, -0.56, -0.74, -25.35, -132.90, -118.80
2.309, 29.63, -0.07, -6.83, -7.76, 0.47, -0.55, -0.75, -25.35, -132.90, -118.80
2.333, 29.29, 0.19, -6.94, -7.89, 0.37, -0.43, -0.72, -24.45, -133.05, -118.95
2.357, 29.53, 0.36, -7.21, -7.86, 0.29, -0.43, -0.68, -24.30, -132.90, -117.60
2.381, 29.63, 0.49, -7.40, -7.93, 0.25, -0.44, -0.63, -25.95, -133.05, -117.90
2.405, 29.82, 0.72, -7.49, -8.01, 0.21, -0.44, -0.62, -26.40, -134.70, -117.30
2.429, 29.48, 0.94, -7.30, -7.99, 0.06, -0.47, -0.62, -25.95, -132.75, -118.95
2.453, 29.67, 0.92, -6.99, -7.81, -0.04, -0.52, -0.66, -26.10, -132.15, -119.10
2.477, 29.63, 0.90, -6.79, -7.53, -0.08, -0.56, -0.69, -25.50, -132.75, -118.20
2.501, 29.63, 0.45, -6.43, -7.52, -0.11, -0.59, -0.73, -25.50, -132.75, -118.95
2.525, 29.53, 0.32, -6.23, -7.34, -0.22, -0.54, -0.75, -27.15, -131.40, -118.80
2.549, 29.63, 0.29, -6.16, -7.22, -0.29, -0.52, -0.76, -27.15, -131.40, -118.80
2.573, 29.72, 0.30, -5.98, -7.56, -0.32, -0.46, -0.76, -27.15, -131.40, -118.80
2.597, 29.67, 0.41, -6.72, -7.68, -0.26, -0.37, -0.74, -29.10, -129.30, -120.00
2.621, 29.43, 1.02, -7.18, -7.40, -0.23, -0.43, -0.75, -26.70, -129.30, -121.35
2.645, 29.72, 0.58, -7.47, -8.41, -0.33, -0.52, -0.81, -27.75, -129.30, -121.35
2.669, 29.72, 0.46, -7.13, -8.81, -0.49, -0.53, -0.85, -27.90, -128.40, -121.65
2.693, 29.82, 0.40, -6.49, -8.61, -0.71, -0.54, -0.91, -28.95, -127.20, -123.00
2.717, 29.53, 0.29, -6.33, -8.35, -1.03, -0.64, -1.04, -27.75, -125.55, -122.85
2.741, 29.87, -0.04, -6.07, -8.03, -1.08, -0.73, -1.11, -28.95, -124.65, -124.05
2.765, 29.67, -0.39, -5.85, -8.20, -1.04, -0.81, -1.17, -26.40, -122.70, -125.55
2.789, 29.63, -0.84, -5.78, -8.86, -1.05, -0.84, -1.20, -29.40, -123.15, -125.55
2.813, 29.63, -0.89, -5.52, -8.57, -1.07, -0.79, -1.26, -29.40, -123.15, -125.55
2.837, 29.72, -0.83, -5.15, -8.30, -1.01, -0.72, -1.28, -29.40, -123.15, -125.55
2.861, 29.82, -0.80, -4.83, -8.24, -0.96, -0.68, -1.29, -28.65, -117.15, -128.70
2.885, 29.53, -0.91, -3.88, -8.14, -0.94, -0.67, -1.29, -28.20, -117.45, -129.45
2.909, 29.48, -0.86, -3.61, -7.99, -0.83, -0.64, -1.28, -28.50, -114.00, -130.65
2.933, 29.48, -1.07, -3.32, -7.94, -0.72, -0.62, -1.29, -27.30, -113.55, -132.15
2.957, 29.72, -1.16, -3.19, -8.10, -0.61, -0.57, -1.26, -28.05, -112.05, -131.70
2.981, 29.63, -0.93, -3.02, -8.48, -0.43, -0.53, -1.24, -28.20, -110.40, -131.25
3.005, 29.48, -0.86, -3.02, -8.42, -0.38, -0.54, -1.25, -27.75, -109.50, -130.65
3.029, 29.72, -0.68, -3.16, -8.48, -0.31, -0.56, -1.27, -26.70, -108.75, -132.15
3.053, 29.72, -0.35, -3.40, -8.78, -0.27, -0.60, -1.31, -26.10, -108.15, -131.25
3.077, 29.63, -0.34, -3.56, -8.62, -0.19, -0.62, -1.44, -26.10, -108.15, -131.25
3.101, 29.53, -0.34, -3.62, -9.15, -0.20, -0.63, -1.50, -26.10, -108.15, -131.25
3.125, 29.67, -0.36, -3.52, -9.52, -0.19, -0.62, -1.53, -26.10, -108.15, -131.25
3.149, 29.82, -0.65, -3.78, -9.55, -0.16, -0.56, -1.53, -26.40, -104.40, -133.05
3.173, 29.63, -0.33, -3.92, -9.04, -0.20, -0.47, -1.40, -22.80, -103.65, -133.05
3.197, 29.48, -0.28, -3.90, -8.96, -0.24, -0.48, -1.33, -24.60, -103.20, -131.85
3.221, 29.63, 0.04, -3.96, -8.75, -0.25, -0.46, -1.27, -24.15, -101.55, -133.95
3.245, 29.67, 0.08, -3.94, -8.64, -0.24, -0.47, -1.23, -24.90, -100.50, -134.25
3.269, 29.82, 0.08, -3.91, -8.97, -0.17, -0.43, -1.15, -22.35, -99.75, -133.50
3.293, 29.53, 0.24, -4.02, -9.13, -0.17, -0.42, -1.13, -23.25, -99.90, -134.40
3.317, 29.63, 0.38, -4.13, -9.10, -0.18, -0.42, -1.13, -22.80, -100.20, -134.40
3.341, 29.82, 0.32, -3.99, -9.48, -0.22, -0.40, -1.15, -22.80, -100.20, -134.40
3.365, 29.53, 0.39, -3.80, -9.50, -0.36, -0.35, -1.19, -22.80, -100.20, -134.40
3.389, 29.48, 0.56, -3.65, -9.57, -0.47, -0.37, -1.24, -22.80, -96.45, -134.40
3.413, 29.72, 0.54, -3.23, -9.84, -0.55, -0.37, -1.32, -20.70, -96.45, -136.20
3.437, 29.67, 0.51, -2.76, -9.56, -0.62, -0.32, -1.37, -19.80, -94.80, -136.35
3.461, 29.67, 0.68, -2.54, -9.67, -0.65, -0.27, -1.50, -20.10, -93.30, -136.05
3.485, 29.34, 0.60, -2.46, -9.65, -0.64, -0.25, -1.58, -18.90, -91.65, -135.90
3.509, 29.63, 0.58, -2.44, -10.05, -0.64, -0.19, -1.63, -18.15, -91.20, -134.40
3.533, 29.82, 0.68, -2.25, -9.64, -0.70, -0.18, -1.68, -18.00, -90.75, -135.00
3.557, 29.63, 0.60, -2.10, -9.17, -0.71, -0.12, -1.73, -17.40, -89.40, -135.15
3.581, 29.53, 0.64, -1.96, -9.20, -0.69, -0.10, -1.75, -17.10, -88.95, -134.70
3.605, 29.67, 0.42, -1.87, -8.83, -0.64, -0.09, -1.73, -17.10, -86.70, -132.60
3.629, 29.67, 0.14, -1.66, -9.05, -0.52, -0.07, -1.66, -17.10, -86.70, -132.60
3.653, 29.53, 0.11, -1.65, -9.53, -0.31, -0.11, -1.51, -15.15, -85.50, -135.30
3.677, 29.48, -0.09, -1.76, -9.45, -0.29, -0.12, -1.44, -14.85, -84.45, -134.40
3.701, 29.87, -0.38, -1.64, -9.32, -0.29, -0.12, -1.34, -13.50, -85.65, -135.15
3.725, 29.72, -0.63, -1.24, -9.35, -0.33, -0.13, -1.22, -12.90, -83.55, -134.25
3.749, 29.87, -0.64, -1.07, -9.85, -0.34, -0.18, -1.08, -12.00, -82.20, -134.70
3.773, 29.43, -0.66, -0.93, -9.73, -0.29, -0.24, -1.07, -9.60, -82.80, -132.75
3.797, 29.63, -0.63, -1.02, -10.06, -0.23, -0.31, -1.11, -10.05, -82.05, -132.45
3.821, 29.82, -0.88, -1.12, -10.27, -0.14, -0.30, -1.15, -9.45, -82.20, -132.60
3.845, 29.72, -0.92, -1.05, -10.38, -0.12, -0.16, -1.18, -9.00, -81.00, -131.70
3.869, 29.63, -0.80, -1.02, -10.31, -0.16, -0.09, -1.18, -9.00, -81.00, -131.70
3.893, 29.72, -0.61, -0.86, -10.01, -0.21, -0.10, -1.19, -9.00, -81.00, -131.70
3.917, 29.67, -0.53, -0.42, -9.49, -0.22, -0.13, -1.20, -9.00, -81.00, -131.70
3.941, 29.63, -0.48, -0.29, -9.88, -0.28, -0.21, -1.24, -6.60, -80.70, -133.35
3.965, 29.48, -0.61, -0.39, -9.62, -0.33, -0.24, -1.28, -4.80, -79.65, -132.30
3.989, 29.63, -0.70, -0.31, -8.93, -0.33, -0.23, -1.32, -6.45, -81.00, -132.75
4.013, 29.72, -0.75, -0.48, -9.64, -0.26, -0.20, -1.33, -3.90, -80.25, -132.75
4.037, 29.63, -0.80, -0.63, -9.45, -0.17, -0.15, -1.34, -3.60, -79.80, -132.75
4.061, 29.19, -0.63, -0.56, -9.90, -0.13, -0.15, -1.31, -2.85, -81.00, -131.70
4.085, 29.63, -0.76, -0.60, -10.53, -0.12, -0.16, -1.28, -0.45, -80.70, -132.60
4.109, 29.63, -0.44, -0.57, -10.10, -0.08, -0.17, -1.23, 0.30, -82.05, -131.40
4.133, 29.67, -0.17, -0.58, -9.82, -0.12, -0.18, -1.16, 0.30, -82.05, -131.40
4.157, 29.48, -0.02, -0.52, -9.85, -0.18, -0.16, -1.15, 0.30, -82.05, -131.40
4.181, 29.67, 0.15, -0.36, -9.75, -0.24, -0.14, -1.16, 0.30, -82.05, -131.40
4.205, 29.63, 0.18, -0.42, -9.28, -0.26, -0.12, -1.18, 3.15, -79.50, -131.10
4.229, 29.82, 0.47, -0.61, -9.17, -0.18, -0.12, -1.19, 2.70, -80.70, -130.80
4.253, 29.63, 0.39, -0.69, -9.28, -0.11, -0.11, -1.19, 3.75, -80.40, -132.30
4.277, 29.72, -0.01, -0.76, -9.98, -0.07, -0.06, -1.15, 4.80, -80.40, -131.55
4.301, 29.82, 0.05, -0.79, -9.80, -0.08, -0.02, -1.03, 4.50, -80.40, -130.50
4.325, 29.87, 0.05, -0.63, -9.85, -0.09, -0.02, -0.96, 3.90, -84.00, -130.35
4.349, 29.43, 0.08, -0.51, -9.78, -0.11, -0.03, -0.91, 6.30, -80.70, -130.80
4.373, 29.72, 0.20, -0.11, -9.66, -0.13, -0.02, -0.88, 6.60, -81.15, -130.50
4.397, 29.72, 0.25, 0.01, -9.75, -0.15, -0.01, -0.83, 7.20, -80.25, -132.15
4.421, 29.87, 0.35, 0.05, -9.67, -0.14, -0.01, -0.82, 7.20, -80.25, -132.15
4.445, 29.63, 0.35, 0.12, -9.80, -0.13, -0.01, -0.82, 7.20, -80.25, -132.15
4.469, 29.72, 0.55, 0.04, -10.14, -0.13, -0.02, -0.83, 6.90, -82.20, -131.55
