0.149, 31.26, 0.07, -1.07, -9.48, 0.05, -0.00, 0.05, -22.35, -124.80, -129.90
0.173, 31.45, 0.07, -1.21, -9.59, 0.11, -0.00, 0.03, -22.35, -121.80, -129.30
0.197, 31.59, 0.06, -1.36, -9.73, 0.10, -0.01, 0.03, -20.85, -123.75, -128.85
0.221, 31.64, 0.05, -1.30, -9.88, 0.08, -0.01, 0.01, -20.85, -123.75, -128.85
0.245, 31.11, 0.14, -1.32, -9.67, 0.06, -0.01, -0.01, -20.85, -123.75, -128.85
0.269, 31.45, 0.19, -1.31, -9.68, 0.08, -0.04, -0.09, -20.85, -123.75, -128.85
0.293, 31.26, 0.14, -1.33, -9.58, 0.11, -0.03, -0.13, -22.05, -124.65, -129.75
0.317, 31.45, 0.16, -1.39, -9.49, 0.15, -0.04, -0.17, -21.75, -123.15, -129.75
0.341, 31.21, 0.27, -1.45, -9.29, 0.20, -0.05, -0.22, -22.35, -124.50, -129.60
0.365, 31.40, 0.13, -1.38, -9.58, 0.27, -0.06, -0.32, -23.10, -125.25, -129.30
0.389, 31.40, -0.05, -1.46, -9.64, 0.27, -0.04, -0.33, -21.75, -122.70, -128.70
0.413, 31.45, -0.14, -1.73, -10.27, 0.20, -0.02, -0.31, -21.90, -124.50, -129.30
0.437, 31.21, -0.22, -1.96, -10.08, 0.12, -0.04, -0.29, -22.35, -124.05, -128.25
0.461, 31.54, -0.34, -1.94, -9.90, 0.02, -0.07, -0.20, -21.15, -124.05, -130.35
0.485, 31.30, -0.45, -1.91, -9.91, -0.00, -0.06, -0.14, -22.35, -124.50, -128.85
0.509, 31.30, -0.47, -1.87, -9.86, -0.03, -0.04, -0.08, -23.10, -121.80, -128.25
0.533, 31.40, -0.11, -1.82, -9.80, -0.05, -0.03, -0.05, -23.10, -121.80, -128.25
0.557, 31.45, 0.00, -1.89, -9.81, -0.02, -0.01, -0.05, -23.10, -121.80, -128.25
0.581, 31.30, -0.02, -1.91, -10.44, 0.06, 0.04, -0.06, -22.35, -125.25, -128.85
0.605, 31.30, 0.43, -1.93, -10.85, 0.08, 0.07, -0.06, -23.70, -124.80, -128.85
0.629, 31.59, 0.55, -1.67, -10.88, -0.21, -0.00, -0.12, -22.80, -124.95, -128.40
0.653, 31.45, 0.51, -1.22, -9.99, -0.38, -0.11, -0.17, -22.50, -125.40, -127.95
0.677, 31.30, 0.27, -0.91, -9.08, -0.43, -0.15, -0.20, -23.25, -123.45, -130.20
0.701, 31.59, 0.04, -1.05, -7.93, -0.36, -0.15, -0.23, -25.95, -123.30, -128.85
0.725, 31.45, -0.06, -1.23, -8.36, -0.03, -0.01, -0.24, -24.60, -122.40, -126.90
0.749, 31.30, -0.05, -1.48, -8.58, 0.13, 0.01, -0.20, -23.40, -122.55, -129.90
0.773, 31.21, -0.12, -1.87, -9.18, 0.21, -0.01, -0.17, -23.40, -123.30, -128.85
0.797, 31.45, -0.38, -2.29, -9.41, 0.26, -0.05, -0.12, -23.55, -122.70, -128.40
0.821, 31.45, -0.34, -2.36, -9.99, 0.18, -0.00, -0.07, -23.55, -122.70, -128.40
0.845, 31.45, -0.09, -2.46, -10.56, 0.04, 0.06, -0.10, -23.55, -122.70, -128.40
0.869, 31.59, 0.01, -2.25, -10.05, -0.07, 0.10, -0.11, -23.55, -122.70, -128.40
0.893, 31.30, 0.11, -2.06, -9.78, -0.09, 0.13, -0.10, -25.50, -124.80, -129.30
0.917, 31.54, 0.14, -2.09, -9.85, -0.13, 0.09, -0.07, -24.30, -123.90, -127.35
0.941, 31.30, 0.15, -2.15, -10.13, -0.16, 0.04, -0.05, -22.35, -123.75, -129.30
